level,title,sha256,md5,max_score,rateave,hardrec,difficulty
★1,AcceptAdvent-Border of Life-(★1),3547ad57f69ae89bbc5316df867b734adf251844b03dac6686524f648465a6bf,f0a77e53609afe9607053e612c490a85,3320,98.5165,5.36,5
★1,Akasagarbha └(┐┘)┌,e672f7a3ded524b354725d2b0565b5cd28fd7ae1e250acdfd42536a173e96c56,cbc08ef2b41334af24e7ddd8e350d7f8,3000,98.9417,3.85,2
★1,aliceblue (Radio Edit) (SP EX),41ee09a70ca42991b1eb27b8f17ffffb301f2cd16297943819cf6c321a285eef,dbe5b5890e751aefbbee6187797b6e66,3400,99.2941,3.12,2
★1,AltMirrorBell Another,e2bb0a8d5c2901c334aae7667d1c387dfa030054194a79d69d37c8f44ba550bc,0d1a3240230a854d05877f0d523a1409,3400,94.1765,8.41,15
★1,Arcadia -★1-,bc8a9e0910154d414dbe75bef0f3f5b7fb44899bb234406d4755ed03674bcc69,f4c17f83cb7ba7ed6872ed001b5336e6,3300,98.5682,4.86,3
★1,Armais(u7),db2cdb3b0e8bf422700a5f74b21d71badb0b26901dfeae41fb28f649c55d5e1e,4bbdcf1a6299f13a91e99a5475f92c66,2462,99.7258,4.68,1
★1,BB BLOW(7key another),989f48ac98d798feb1417537115678d9f57d866ddd5d4cdf1188b00678bdf008,956fc170981b450f6f2dace30aa36d01,3502,99.1291,4.35,3
★1,Bird Sprite -D.K.R. mix- (虎のanother),b2f9dffccece57c49bc9c25e56e5c139a0a7f47c96dd0b7ae9da06f1941081bf,12c06f4353bb52bfe9a859d9765f9664,3094,99.0546,3.45,3
★1,Caelumize [SP Cloudy],5c0373057264535a02824f2a243fe4ecfa5992917f33720cf4978e7aa722d3f4,8f45b0c970e183550ebfdddc5db8472c,2932,98.6272,4.58,3
★1,Canon (blazing summer mix) [EXTRA],571a7cc094fa77b80a476bce266b24378398fcab0737e19d05797742ac63112e,4b2ef6fdb08c645bf82e5ee1c78737ae,3220,99.6972,1.73,1
★1,CG901B -7EX-[Short Ver.]BGA+,a558a6b9ac12ea6c24cdcfc26106e5cc090b4759e40c9d79fd13249c7afd5a91,605e2c5ce2ac8a51e264e7adc9774aa0,3162,98.9642,3.61,3
★1,Crossover (Chain mix),f3b35970e3c2a10236502ed4b115c4d82221f3446ba2980895209fc8fac9594f,8104bc6b3580ec33e2f8a425488f0d5f,3200,97.2891,3.23,9
★1,CYCLONE [EX],3f0ca68fcd07b238de6dae5fd97dea2d559567b9e91391030aa0108e7d1d048c,db5d1639dec6cbebecf70a2c52b3683b,3514,99.0111,3.4,2
★1,Destined Marionette -ALIEN WORLD-,61b67e3178a4bf703180f4e5fe7386945558c653fa92456820f3e6a2bf225b0c,f84bde5b8bfe885ca9c7793e0fdf04aa,3648,97.8139,8.24,7
★1,Dream Rocket*[for Rea'ju],5a50a5778e8220d93c1da6f5a3dea2e5eccf5d0253b6b002201e3253126eab89,9a802d829114988fa78264f428a660f4,3100,99.7339,1.98,1
★1,duty,1864b1ef1a89de2982e7f4ca9cf7d0c3c0846494a255900a52e8915707670b9a,d063d3666b36cc14b176cd4438487dee,3072,97.3714,5.7,10
★1,Eleventh Hour (time limit soon! mix) [29Another],e9eb1421e01445a74c7160bf3588c256d6cbfae4a208304b60f3bcc46bed2bf6,98f2a9a05b16db52f1260e3b6812023f,3220,98.1754,5.14,5
★1,Elina (feat. Reislaufer)[HARD],e3cf4e91ca10580da33fb4376f001e317bcc89e6b8a56384df0538655444a3af,6d5b9c4409daada59c8968f9129cb789,3264,97.235,2.35,9
★1,ERIS MX,9f0e12898c9f62766e6d9ae5e666af8f6f2ba01225dfe9fdbbc8bfec0483b077,0108ff92119d48e0ca0e2eae1f3dffbf,3186,98.4542,4.58,4
★1,Espresso Shots [convert],d755d9e99a3a21f64c359999f905248441fd025338306eba3d712ce0acd52fc3,758dcee38a5931b3fb0d0a61feddb324,3254,97.8795,5.39,7
★1,Evangelize (Radio Edit) [PLANET],dba9f97dfa214716daccb36b6aa90cf43f25079a4aec52dbe2342468e6af9ee2,ba976b164c8d9e397f54191860b3622a,3540,99.6681,3,1
★1,Faceless Moon (Dante Must Die!),09a23fb5b5a6796436f8880954a2f55cd3683359d6d0d7e61e79c249504f841e,a5d55133fd47bf414da89de1f28f8415,2622,98.6079,5.08,3
★1,FELYS (虎のANOTHER),da27014aa38ec645a4c2ae54c32db67ee8061dbfbd24f8b512ecadf223887459,becd8745316f7e0e339e839fd308ec39,3040,99.2023,6.88,1
★1,fragments J-CoreRemix[HeavyRain],b320769d095a2999a3ce8440de65730319ef914693b9f5eb642a2f60ae5b3cbd,5cbaf8e1f88b4371ec1e3bae52d7eb95,3200,98.9219,4.67,2
★1,happy century 虎のANOTHER,13638f24a2ae478b749b49af0a7b60dd0541dc2cebe68b9ebd84ec73d6e89833,c7042fa76dd68f3761676f917909fd4e,4452,97.8549,10.25,7
★1,J219(AFOTHER),e6f37bd60023a1ee48ba2943f4061465494ab63ae1a1f5cee064df6bb959784b,f312185075e207d52854ec4f5c69620e,1892,99.26,5.19,2
★1,"JULIAN ""for B.O.F. 2009"" [SP-RX INSANE]",b8d5396745eb451be7fa3bea4181260c042564da3853e9aed19f1806a52543ac,9f03d0a2965b56338d6fa975777662be,3004,99.1179,3.44,2
★1,Lucid Dreaming[ExHard],94c18a8932749bb4c2d83b1e8103b7ab213444ac9af721d36d85db13a3a0e006,215ddf8b7907896693a6b6e4163d02d1,2676,98.225,3.12,5
★1,Mirage Garden[ANOTHER],023064c572cdb30468d7626acd8811e763175a3cc279a51f4e5a974cc629d3cc,1917bf8c0d922d003b498f42950e3936,4000,96.3187,8.11,13
★1,NewGamePlus [Good old game],f53e823f992f6214851d00b2f54327e87bc78197302d8fc25682ac54cd7fd4b1,1b4566b508cb58387480a0406d87cb1b,2978,99.3956,2.91,1
★1,Parousia[HARD],b82fb2f02b0fa81f79caeb3a2ad5459a0f4adf39f3dd59556287d98d0e507903,37663e91190ce4a0b502def7155df58e,3200,97.461,4.48,8
★1,Rainy Season -ex7-,d81ae9b2c88ddae570af8a3c676b0cddf80c89a7f7e97f62c10c65479ddbbc66,b2ee6941ccdb2bde3cc17f831e8f8114,4458,98.9064,4.52,2
★1,Re: Shinin' Queen -Hi-,a1b6ad71f35dd9e6dade5e28700124242be43d4f62ae7c4c9353ae36b6a5b4e5,1dfc524ea3cbb8ee4f8e40a999718641,3472,97.9551,4.43,6
★1,RiZE UP (Dif),570a6fceca0bc6afc316ad231bff0c4c44d3d9513ac69be3bb962fea13246341,94c62c30416de132cb9c1d894a3ce0cf,3800,99.0461,4.23,2
★1,Ruriko FINAL (7KEYS) EX2,cf26eb9c8a2baf87fd9fb0071fabdb3a46d626c8592d525843000b2e7028463f,a45de7c32513ee9a4b3448dee0377064,4288,98.1226,5.21,5
★1,Scorpion Dance [INSANE],7fcf7bd4f12e857d3a0226e634ab8cbc15af1a225f174a52f81ed975a89e3242,92534ba8547ae6943dc5a99b7ddd0728,3602,99.5003,3.29,1
★1,SunnyShinyRing -Another-,3a1b74e94383d5b4352bfcbd250ee7a4639abbb6d6702cd422beb5bc29efa2fd,621ad2a006a4d39a57749c5f8dcc11b6,3060,98.2108,4.34,6
★1,supersoulsimulator (kei-another 7),0c17d8910ce36adeba7cacbdee9ac99001364aeb0da6b88a594b52c949bfaff2,659fab05460eb7896f0126f657b677b5,3544,98.6597,4.99,3
★1,The Lady Is A Trump[ANOTHER],8b3410dcb2c4cced3703580e6a5ad13fbfd1843c519391f1be679666330ead70,afc2ca303065298c51f43f249e26ebff,3404,95.3951,10.27,15
★1,The Ray of Sunlight <sunny>,7d700312798a5e84c734972af411912e051a92fbc1ad621386e1387ec4af1923,b9568bf56e7fded029f02efaca1c019d,3068,98.5821,6.23,3
★1,Valedict,ac12da84ca9e9da2c0a6e16c6890d005c258a22e2eb4b6037e1002e6086dda0f,a69797e5735be285a032d519788f2424,2994,98.33,3.95,4
★1,Wasabi 激辛,9b693a9dace5a515049c1e8514b117e93699906884d43b587d7c9b0e42566f20,854f50a7f410b60623175bee73970018,2604,98.1759,4.57,5
★1,X (虎のANOTHER),f9ce0a3dc695a857cbd7dd43a59f026347b327fc55510e4077501e2aa8c32835,839e69ec2e4eeefe0b027c87b456fe9e,3974,97.7982,5.09,7
★1,☆ twinklesky ☆ _12 虎のANOTHER,a804b90415736777530443e3f18d56e3527e9efd058eac387b8a8651df249fb5,3284c41bf372f18adcd1da097aa7e342,3844,97.1709,11.1,10
★1,エピトゥリカの祀 [Black-A.2],d9ee16e0555182a2db328a2ed52fa9378b83149941e52b9b1435ca672deb0d59,e9782b309b28e4a450874bfb48672232,3824,98.8232,3.35,2
★1,ゲルニカの壁[EX7],72ad38770a32c287dff4032dc6acaddca63cfc8f747433bd711654d31f000049,632af00b4c01774bfe0ce5a1340e2add,2882,98.9677,2.81,2
★1,ハルトマンの妖怪少女～VirusⅤ [ANOTHER],87621a4a468035016460846988835c92d7da9e7b596429491663fd4f60c135d3,ff9f25ad005083c6173b565d054405c0,2714,98.1116,5.05,5
★1,ブクレシュティの人形師 -GIL-,dae89f6b88a74937eb8aa81b19e40470fa599c98c813d546fbcfc1aca05a07f7,0ac2ec9da6bad09ef6e3c8c349a7c1d8,2400,96.6979,4.2,12
★1,地球塔デヴォーション,1814a680c54add13a684824afe94ac4d7f8896f7959211c54b2a2872d3f134c6,34e09ddf69ae8bdca128db1cc39d163a,3124,96.791,5.15,12
★1,恋わずらい -shiny party floor- maniac,c2e4037fd67f8ae1036195d266541bde942909aa08a4feafc76da17faa69ce51,084a1c763265e85e66a9b782cc6464e5,2514,96.3107,6.38,13
★1,星の器～STAR OF ANDROMEDA(ANOTHER),a6ed343ac9db07af0dd6eb8af3c80d79032aa777fd7ff2c28feb885717f47b89,f8dcdfe070630bbb365323c662561a1a,4012,99.7445,3.66,1
★1,点、線、面、立体 [SP ANOTHER+],eddb2a3218f44a7e39d9e2a54044755e58fb84ea51e3588f3197b45903e2940b,36611f2dbd11d859463efb6b4df59823,3788,99.5578,2.8,1
★1,約束 -HappyHyperStarmiX- (虎の穴),58381bf9c0227b073e62f0c41175b392ec30fd44679b74a819020b917d81d70c,4c229d58ee1a5f27531dbf1dfb20dbff,4112,99.544,3.7,1
★2,.357 Magnum[Another],5cdb17c55c7be177377f52a3f3014d9e512665015071a8ff8a7e53aaf8ebb6a9,3c8063cac832c21238f9f592c851765b,3798,98.8415,7.15,5
★2,Aeventyr [MX],79e79750d717a4a627939d985230902beeadc488019f2841ecffc32f48d6a409,dfda2cdf3527b470e8951ba285d6bc28,3644,97.9624,4.22,6
★2,Air ANOTHER,726cf748d4275c6ec28cd610ac55d74685aee1f4f71896c5f3aec105389c0e97,de7652bd9c80b8830265336a725f7a98,3740,98.9907,4.49,2
★2,Amusing Night Party. [Panic],e5c9afa9360157c9ecc77a1f73b4ae6e8d4917914c56a9e8452e293c5fa302f7,a68c7692822a21ea43944733eab36c2c,3576,96.5394,4.46,12
★2,baby blue blanket -AAnother-,32b1b903e1be0bb5d58f33c80507fbef1a37fddd39b0222f77b3ca0cb4dadbe7,b357aba2a3182ac00e315c33d12e35ee,3290,98.3359,4.45,5
★2,BABYLON [7Extreme],53e700d66a8e3089a21e4816fb1927e5f71c14955d7f21e9b5cb6ef2be062056,5bccd2cbac2e494112b7f7bbd3268a8c,2948,99.3131,4.32,1
★2,Blink[SP BLACK ANOTHER],26a3ed94feae0b14cf6d4ac0451fca675670e3590f2029bcd3f11fbc49d42b64,5f6f1c5d3fca5edba8edd537d9927c61,3592,98.3714,5.18,4
★2,BRILLIANT STAR ～煌星の雫～[WHITE ANOTHER],5a4c0e6f75dbe5770415dc9a3ce62184109e39c1703fc5028de61d8b84d53282,f2f6269ad0b75ef7ab7066f524826c4c,3676,98.6194,4.76,3
★2,Cross Galaxy[HARD],f4744e5fa5fc4bbd2094c446e57b2fa4ab96556d5df520fe7e59b862e9e1a9e0,147ce1345beaa7fb7237989ca8fdd84c,4096,98.5779,4.83,3
★2,Cynthia (7-EX),80e512453e7170d85e397d2419e5e2053197ba8dd2c066a34794bb23660c3f23,256e192ba917897e91f4db1e691423f4,2712,98.7371,6.44,3
★2,DANJIRI - Spanking Mix - [Hyper],30f4142700b15b7dfc50c719db79624505c67172f5ab658d9e5d9e6eb0402e96,779739a642b2c804a0d8c4844b18e1b3,2758,97.5435,5.98,8
★2,Everblue [7key Sabother],aaa07edcb54b7a4a70b1c17f5fa8a28a138930669ac3dce8b47d0fc65c1007d4,728c45910c9d38dbe9986c56817c9dc1,3740,99.5187,5.67,1
★2,Fading Star [HARD],0e1fbe377abbb0a0b0893324bcabf73c0bf396f398d5d7acd150aec4d849fb84,3347b6bf84ec962945eb40ebbfcda607,3340,99.0344,4.79,2
★2,fragment of tears [ANOTHER],1ed6a6c661ec6ba93584e80656e33d999cd1d67c6fbdc0946a8048b737215830,df84cff13642ddc8903fccaeb36c92f9,3526,99.2271,5.59,1
★2,Free Hand zero [ANOTHER],2a7da5f0e3716436bc1a3d1423e82e97cf2bc0b251baa33974c94520393ce78a,59e5557b7ef269952917476f83859ab0,3654,97.5301,6.62,8
★2,Freja [SP ANOTHER],782d06a9061edec9a62797c51bfd0ae36e63277bc097c6b380c687596bb07b00,332caa24984ce2ec3923577fb661ecfa,3340,95.8907,8.72,14
★2,Full of Tears -full-,0703a23beed4d9f2923ef952ee665d0fc4530144b864183270b068ff8cf6ab9e,8818c4c2bda9e6f685fb85b78f84c7c4,2932,99.1303,4.82,1
★2,G.N. [B],8e9c29a40810b410a6b585f3e5104c69a9bff35d40365a6cb131e80c818f910b,aacb9d999b72cf1a806593fd242433ae,4000,96.35,6.28,13
★2,HAMMER the TANGRAM （苦しさアナザー満天の星空）,21f7813a216aed2d34775136ca0b7099ec4a80c2efca7df32add8c0b147ba027,109e82503e96f9fab2dc88cec3c7e80b,3108,98.0212,5.09,6
★2,HAPPY☆LUCKY☆BABY -UNHAPPY-,dd397d2499df524be9df5e9018ca572f260ac13c4854dde4eda62100261db65a,0e238760056f24d507a3564421a431c9,3516,99.6516,4.21,1
★2,High-Priestess[HYPER],9c84e029c6a6629c5462ab8f74a2cf59bec2fee02c575314e0d53f960e6b843a,3004d49607ce6fe08e572169a7bd61c2,3524,96.8076,7.35,11
★2,HOOKER [7_ex],48ca6e467b7411a30d894c575239e4c9ca218fd531a3a7987c04f56e29ffc68c,6a553647cc798708db899fd4048504db,3520,97.6278,4.28,8
★2,In a dream (MANIAC),f2c53e68d96a9a7c2fd05bc4ea0789c0028a4a938e3ab638d24aa6a57d8e4b1c,0cbd523cb6d85c66bf691651a4af1636,3352,98.9707,5.51,2
★2,Jasmine Tea Girl [ZOI],fe46db07dacf54417baa895f601cf7b051aae9b1248db4dd8ea447466d7cc9c1,0c41df3152a1c03341729aaacae2bcec,3732,98.7339,4.66,3
★2,Lapis [Another+],57e0d31a5b01201c9effe35575a9e1028bb11a5fd96510e0ff0b107f8ac4e2fc,5c27f600d79853e8196677b0cc637019,3450,97.5073,5.35,8
★2,"Little ""Sister"" Bitch",b019b1e49bb6bca02b5f31054aa32bc6beb3945fb95edb6d729d4a53e07bfa37,202415f7ea495cb362de1ef45c4a400f,3580,98.7011,5.21,3
★2,Loki [7ANOTHER],d5a030765407f936a1531a0fabc134161d6a0309a7f60cea584dd143d3b9c656,ba3bcf1b94fd10c4dea7f277c6bee5cc,4000,99.2562,5.37,1
★2,Mario Paint (Time Regression Mix for BMS) [ANOTHER],2daf6826978779dec0ec66ee158f3c048145ee69d9e69760a0621d35a19f0bf2,f0181f1361959bba0f71fe689d3c0714,3676,99.2247,4.12,1
★2,Memories of Sky-CoolDownMIX-[7another],092463681320d3db370905a92e334c7bf1eb45ee0cc49d051c8066e4c8eba970,f1e379b31e04d7be85fba52f0e3ba833,3298,98.9084,6.36,4
★2,Midnight Driving -air mix-,975aa8910e3009b604a52e630f38da1d0f9bbe4b8f390cd7917ec4f69ff150f1,6887c8bf0dc53b30d3696afb15964302,3800,98.4605,5.06,5
★2,MilK [Low Fat],4da770809e0b6d2e28d36f100c5c07eecba1c57098f61c7fb1f825990afc9bdd,64e3148d9b0d0bec242b026af08f1125,3416,97.4166,5.04,8
★2,Papyrus (Maniac),94a69af7c46630189260a9eefc44f4fffc9da4975677e7b3ccc08c9dc55bcfae,c07125de4ed7fbe7cb066cc41e50e51e,4242,97.9196,5.91,6
★2,PCM (7 another),03eabfd989ca4cc731208ce111f4f72769513bf85bc79cfc9902077c4ae922cf,dbfda884e3408cc0f956a491df6346a4,3300,98.606,5.32,3
★2,qriving plare,de7bf1c09d190aca80f8e26c8df3279fef45a26023016c04611df4b857769c2c,b91257ead1bba8c7fb186c1dc1ca8f4f,2406,95.3346,6.27,13
★2,Ray of Moonlight [BGA ON],088174eb44e5aaebc49d4df239bbc3dc77fd9611734ba57f3a4c9a5f6bb593fd,b271ed8ceff2e397773c8bda982f2cc9,4030,99.2432,5.73,1
★2,RE:START [ZOI],438e992cf56d3ee5e74c2973c0bf37e9e090d5bbd34d1bfc294f432283d4fbb0,17775d41a0c8f73e098f062c1595d57b,3870,99.1925,4.05,1
★2,Reason of being [K.S-ANOTHER],1063c32db9cac29d3e6c124cfc47010bdbff24639df952a3d256a399ee13e22d,544d0e8e41d181845ca4a879121ca203,3220,97.8416,4.94,7
★2,"REWD ""B159 mix"" // (kei another7)",2b5616f62586f94f60321f4df31f9eb890760e5653c2a1789c7a21dcf8b501f2,4ed00063bd156e2376539323200a892c,3388,98.8932,5.28,2
★2,Romancing Sa･Ga3 ラストバトル RockArrange (虎のANOTHER),ab0ae0c9f34cbb586204a1d62660dbd7c2e4bd40f3417fbb89d5a9bb1663ad82,6bd6e5c6d60f5516bb068d0a2a7bd2eb,6350,97.5945,6.27,8
★2,searoad tracks =side blue=,0bd630d02a644b9bbd9875c36f494f4f6b11e653111900e62adab5b72a179aa2,6322a76fcbcb7660381b1fc89e8d5f4d,4444,96.0283,8.04,13
★2,sensitive(虎のANOTHER),610113b0d8a74341e7a9c86cce47b8f82bc20cd3b77dc924719e42b4a15cca92,8f5c7c585c944c9b98e0baad01e98519,3882,98.4544,5.54,5
★2,SOLROS [MX],b7a19f718d9d6a03980ba977b201809bfa89f16207e6dd9e58609b9c4e399ad2,f872dd65dd08638b06d80470a3233fb9,3420,97.5951,6.01,8
★2,Supernova [Another+],14b4321e984696509562952b67c53a8bfec2cc2eef31aec3e5ea5ba5ecb18b02,daf6f6a9a70bfe2b8926df38331215fc,3616,99.2188,4.78,1
★2,Toki [ClockWise],5c3c5f324a5fba00e244fa15e3f92177a01e9c974667094bb7b78ccbc347bbb1,8f0d978c82050ba902d9247792aab764,3482,99.3107,3.79,1
★2,une fleur [EXTRA],57d40217418d28c86f5bd6af3595096edd5d85c05a346784564bc76ceffc8ba4,202ec51b6ded5a01afffdf621e66f7ad,2448,97.6307,5.66,8
★2,Velaciela -damepo7-,26673d30bf462383a769877d16c1ec0f96f5d471df11d3be484eb79a25a04561,1b47012854d7aa623632b0be4fce0871,3260,97.8068,6.48,7
★2,world devoid of you (fairydust radio edit // SP Another+),8220493f14c9a2107685bda9b8323adb0f507029cdfe20331dbc6adacba15cd0,1fe05bfcf15a03eafbee016d14be7df5,4342,98.86,4.89,2
★2,アナログ横丁 [nova],dddff3540d2aea92135f476f53707da88d9c27c17df988ecaecfbfc5e2645ce6,2479d75935c4664238040ec31244da94,3700,99.1351,4.87,1
★2,僕たちの旅とエピローグ。,e721f645cf678a6e054e3a4f964d51b8a4aaec1e5c44526b2ac79bb8a35b70a2,e5de5ecec3da46cf9beb08fe103b2e3d,2990,93.9214,5.21,16
★2,四十五年ノ雪桜[Another+],ecab331d1cf86b8bbfe2cf2979f6cb08507d1ce540070971d100666ca75dc0ab,bde9485a351aace13bca51b281f05b06,4010,98.4913,5.24,4
★2,夜明けの少女たち[Another+],8b7df37ddde8ac511ff4ffa7c755e86a170b97ba697b8c8fbd6a96b9b5109182,a9afa695e31c0347a44e4b9b7ae0daa6,2786,99.3718,5.25,1
★2,幽雅に咲かせ、墨染の桜[biginner],1d8a1dc060e0e72ae6019b6f13b7e74b51356fe8a558658da37c29ad927fce4c,f46034e8469b32eecd73f8465d035519,4180,96.25,8.63,13
★2,恋の2-4-11(BMS Edit) -改-,921ea4147e78fa3e2408f475ae10fa30723a7edfff83384739e4f63f51d12e78,a664ac5ffe78777c1eae005a3c4bd66c,4370,99.222,5.06,1
★2,月と狼と砂糖菓子 -Cookie-,6b914ce5f2d5ed4f018e87d090bc49e8ce4ddf39938dd88ceb6592c0d5706b4c,0c1dac05f554b061e011bb0f8b879418,3288,97.1563,8.95,10
★2,東の国のFLYING PAPARAZZI！-ANOTHER-,0eafce801f2c88c87e31ee5731b619359f30e36cc2757d1c83171329aa01766e,283394e367276f2ab2917a904cfa9b32,3716,99.6905,4.4,1
★2,飛燕草[BITTER],def1404daed45f3e1afb54fe95860feb0eaf6cd08c1b0fdfdbacec6f568f3f58,f6d65bda271e1a6cf50fde151b479c97,3670,99.0259,5.37,2
★3,88D[小さい],d18125488c583366da11c96226cd14e962375bdfc6b0388f0ce3e61742ab7885,d61d98bc51cd104b1d916a034ff1e271,3958,97.4861,6.39,8
★3,8th:Planet [SP ANOTHER+],f8fa1dc7e599aa826748f8bf56f5c8b7da6bc9c91a90b6106d3a1265e7b4c761,3083bf3ed23942c307172ef8a7553707,3294,98.9451,5.64,2
★3,A BEAUTIFUL WINGS -Extra7-,7391eb71bb713d3d06f2a642c49a8eef7620d3751806ff8966d028ca6e69a7fc,08b15e3a937902bda2777200dea1020f,3432,99.257,5.57,1
★3,A c i - L - A,a9d5f926424a1c23743b0b28db0c82ec9db6c18634cb6c9130b2583c1dcc165c,8fd0614318cb81d988de5c7f613abe27,4724,98.7458,12.91,6
★3,Act #000000 (short),d69cb3e17231ae8a349a2c8293d649ffbb87e615bdb9884fc3c78065a0cb51b3,6983891ee44a38cd40188ca8a78cc56a,3000,97.3084,6.4,9
★3,affected (ANOTHER7),ff47348a9d2f503f8436fdae6b97f9670d3819cc77820dc8dcd7ec40e90a0698,a9263a064f908eeb2965984ef5dccd43,3486,97.5617,6.19,8
★3,Air ANOTHER+,b6b2eb51bffa16f1d9f939b6a09f95cb5d13c6f5da3d23fa24dae06a1c648687,5cf55487a3cb0dce8d0a40a791955e13,4218,98.6072,5.33,3
★3,B.B.K.K.B.K.K. (toidi),8891a7eac20a3254f56ba7b60b5f4a630b4bda2fe26b5c50b2386a3562b67299,efc091e69eab86605c5d2694b113e9f9,3604,99.3826,5.16,1
★3,Bird Sprite -D.K.R. mix- (afother),5451837a51bd45ff3f32942df06b566f19aa8010fbe63202c7c1081d01dab7c4,5fce130519a3e2ba005e5886af9a83d5,3422,98.685,5.84,4
★3,CHERRY DOLL(Imperial Rose),8c8d47378d8afcc1e6595e72d30d73b6c034163910a783fd6b103b4509e763a1,7f66d4460d89ebe5e9281554d41a42d3,3378,98.3792,6.35,5
★3,cold planet [F],8cad246b684caae68cdec61a620590fcbbb3b95abcfce5e7958dea270afd6fa4,9e637c1676c1a5c4c7c2fda3b8d6b115,3360,99.0551,4.96,2
★3,Debut -SABOTHER-,f479661c9cda5322f27eac615b2cf6a903db43b9ab0e7884e079b6d6ce8b597d,e899a442afc91c738f8c666a91c3ce17,4160,98.9183,7.52,2
★3,elegante [Another Plus+],d99760cfacc107c4be343c9042fdde681563bea5d4447fcbf84bc169ec2b8eb9,fc7d46e7bbc9f6afd26d05e3bf2ef555,3524,99.2267,5.55,1
★3,F -Extra-,c82bc160a720235f1f029f3383266ddad80f270329e3cb7eea2e4d94b975b809,b745fe72b232f5ce1e4d28e92faa9097,3000,97.05,7.32,10
★3,Faith.[SP Lunatic],ce19bb191746c338a6d3bd044fa0447ad7fa8b504e1fa2d451d18b5a039810ff,c2caa544ab35519f727510ba30de8961,4242,98.0375,6.94,6
★3,Imperishable Night 2006-SP ANOTHER-,2fd040e63e23a9d73233132ba40ef4ea659ebefd7d47a50faacd5a4bcb7aacdc,dcb93d8d9c3e0386afb721fc55821c4b,4012,98.4546,6.1,4
★3,J2U(crazy remix 7AFOTHER),05d9f3de88536062907b78b8b07d9ea16d5f817ddeec98e66f5ed69cc22e1a2d,c4f19c2c3ff120c992b4d224de7d951c,3814,97.6993,8.62,7
★3,Jade Star [alternative],6d113e6555d8fce492e3f276b1a8fe74ee015f85aab9218986fceedeff547380,faac4cbd630b2a01b8da4f3f40ba89b4,2670,98.7173,6.65,4
★3,kindly breeze [ELITHER],f91ae9085224e2d8b6ac8acee522cfe43422cdfae5565313baec07dda4fc086e,27b11d9858364cbc87459e6099403d6a,4000,97.8938,5.52,6
★3,Kronos (EX),38bb4ff08e01acbf55fdb5bc9ab628fe07a4b9ca0d73044065a050714431eee9,b11eeaaafc6188387c940a2a04c706ff,3504,99.2223,6.07,1
★3,L9 -落とし穴 perfect edition-,01ba1e3c5e5d10caa04fb86d9edf96500968ab5957941c0df7984196dd271173,122e9a97053e2dbb7cc301b3e1fa606c,2996,98.4479,5.94,5
★3,Lostlove -BMS ver. another-,7b7ca3a88e33ed802ee2cf4e9d4981f8e11a20373d185951415f41fe892952b4,0b773c3f90cbec8230f533705215e83a,3244,98.6051,6.28,4
★3,Mirai (busy),77c1ed6d2e031b5b994ac45c0e30aa8eb0db4c994c537892eb9d12a698e1f9e4,5dad50b54d761072328248937a230374,3792,98.3782,7.74,5
★3,night starter Another,f616be756eff658fe58ffcab2a3dbf67ac50853332fd4a88cff2d46126a05ec6,a6f28cc22f4e6d525a41954d7af92600,3084,99.3515,6.23,1
★3,Ocean Memory [Rea'du],87c18dcd31d37a7f12f39033eca96d1aa7a6c0441fc94c7f99b5104572318cd1,cc117d0521097efbfc5bb461a168ccf0,3212,98.9337,6.64,2
★3,Over the Sky[ANOTHER7],7afb8dfaaaa2f82e8e588ff68b1d04a79aecc894ef20eae91fefda50467ae4e7,f5f190bb896df1a2aff18805241a9987,3642,98.0437,7.5,6
★3,Plasma Strike (small-boss7),947d76605bd8d2575560ebdc725a2c907f02be0348e786c78ae07c936a23604b,9231d374ad83470ac856401fac855888,4100,97.3232,9.28,9
★3,Poison AND÷OR Affection[INSANE],b5f38480c68ac6dc70125345ff282d95a9882c19f4341c1af4054d4c9d6a4666,51245af100f24264cf3df0bc5523ca27,3656,97.3674,6.92,9
★3,PrayStation[HARD],a50ba3ab2723a2587d8fc9f3ce8bb6209dee86e2db82360953bcea6d0737e95e,c830eec2185e22e777a8dd91456eb659,2846,97.9093,6.13,6
★3,Qualia[sLunatic],d3101e85911fab761ba0a4a8aadd6f39546aa04e2819495441a0c5b801f17406,954f0b59464c3bec1601fa0e1ca6f365,3838,98.6386,6.5,3
★3,"ROTTELER'S HOME ""seven eduardo edit""",6bab44a3c08cb3c073bfb7e49232afe7c79256f4fa8923e3f9f6e9cde61b415e,3b1720173791f15ecf42647887e8ec98,3470,97.7522,6.83,7
★3,STAGER [7_Success],19ec16f5ae547f3b71a8cd55a4145cb9fa1fcc847b8c65613ddb0e1fd4f5200c,d67e55f35737d07bdb1b6e574ab8b47c,3564,98.4217,6.39,6
★3,Starry Fate (Dif),81b6e124cb5b78502fe2d8500dbdf85bed8697db7e53ecbf58eee27626d70925,d93d26ea51b78bc9b000b24aae30eabd,4262,98.7037,6.13,3
★3,started [7key/Ex],2a3bec079e8f255cb655a1f1d48aa12a33af6c9645099b3950f689b9f6f60066,5d21b48c2922293bac430fdd5dade5e7,2662,97.8118,5.68,7
★3,subconsciousness - another+ -,94fc119732c4c4cef405183193bad08c05b87513c905416639bbfea0c5aeb41d,4ec61c1d81b50a31f028ba4693e0ddba,4000,99.375,5.86,1
